Jan	1950	102526.4709																					
	57.5	103162	103228	103287	103329	103350	103356	103351	103346	103341	103338	103332	103321	103300	103272	103235	103188	103128	103056	102975	102892	102820	
	60	103086	103120	103152	103172	103177	103170	103151	103129	103109	103095	103085	103078	103067	103051	103022	102980	102926	102869	102813	102770	102745	
Jan	2011																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102524	102618	102793	103024	103232	103359	103394	103379	103354	103340	103347	103397	103521	103711	103900	103993	103938	103762	103544	103341	103167	
	42.5	102642	102763	102967	103226	103481	103680	103806	103870	103900	103921	103953	104016	104124	104256	104353	104352	104228	104008	103752	103509	103294	
	45	102894	103028	103218	103444	103675	103888	104067	104208	104319	104399	104453	104492	104525	104543	104524	104441	104286	104074	103836	103592	103354	
	47.5	103262	103392	103524	103657	103797	103956	104139	104338	104525	104669	104744	104743	104681	104580	104454	104312	104148	103959	103741	103490	103218	
	50	103566	103675	103744	103785	103832	103922	104080	104292	104521	104703	104794	104779	104673	104516	104348	104185	104023	103841	103613	103339	103033	
	52.5	103636	103730	103776	103783	103791	103839	103956	104130	104331	104501	104597	104603	104531	104418	104295	104172	104039	103870	103646	103371	103070	
	55	103495	103595	103659	103692	103712	103748	103817	103920	104041	104150	104228	104263	104265	104245	104216	104173	104101	103981	103803	103582	103346	
	57.5	103285	103399	103494	103569	103620	103659	103696	103735	103777	103823	103867	103910	103953	103995	104028	104042	104019	103952	103841	103701	103554	
	60	103064	103181	103293	103393	103473	103532	103571	103596	103616	103635	103657	103686	103717	103750	103770	103769	103741	103686	103610	103528	103451	
Jan	2012																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102480	102686	102941	103140	103190	103095	102960	102900	102954	103061	103131	103133	103118	103142	103214	103278	103282	103224	103141	103062	102983	
	42.5	102570	102767	103014	103223	103322	103308	103244	103210	103231	103287	103344	103394	103460	103550	103638	103670	103618	103499	103362	103241	103133	
	45	102810	102932	103096	103258	103376	103446	103489	103531	103583	103637	103694	103759	103841	103923	103968	103939	103827	103667	103505	103365	103243	
	47.5	103225	103265	103324	103397	103482	103583	103696	103815	103923	104005	104058	104089	104104	104092	104036	103925	103772	103604	103452	103323	103199	
	50	103612	103613	103603	103599	103625	103695	103805	103939	104068	104161	104201	104187	104123	104019	103882	103727	103573	103438	103319	103207	103089	
	52.5	103735	103739	103717	103685	103665	103683	103740	103831	103930	104006	104037	104015	103940	103828	103700	103577	103472	103388	103310	103225	103117	
	55	103591	103612	103610	103589	103563	103546	103554	103590	103642	103695	103730	103734	103707	103658	103601	103550	103510	103477	103436	103376	103288	
	57.5	103397	103417	103432	103433	103422	103409	103402	103411	103438	103472	103509	103535	103548	103547	103540	103529	103520	103506	103482	103442	103383	
	60	103285	103294	103305	103317	103326	103334	103348	103369	103397	103430	103459	103479	103486	103477	103456	103429	103399	103369	103338	103306	103272	
Jan	2013																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102493	102701	102861	102933	102905	102813	102727	102710	102765	102842	102874	102850	102815	102827	102895	102966	102987	102948	102885	102834	102796	
	42.5	102310	102544	102752	102885	102923	102900	102867	102862	102890	102927	102953	102977	103024	103100	103179	103209	103162	103067	102968	102900	102857	
	45	102212	102400	102587	102739	102843	102916	102978	103038	103088	103122	103144	103174	103225	103289	103326	103308	103229	103123	103028	102963	102909	
	47.5	102243	102363	102482	102592	102706	102834	102977	103119	103232	103299	103323	103324	103321	103315	103294	103248	103183	103112	103048	102983	102900	
	50	102250	102324	102382	102440	102523	102651	102820	103006	103168	103274	103316	103306	103268	103222	103179	103143	103117	103091	103053	102983	102870	
	52.5	102082	102147	102193	102236	102298	102400	102546	102715	102877	103003	103078	103107	103108	103098	103093	103100	103110	103112	103084	103015	102905	
	55	101770	101850	101924	101994	102064	102149	102254	102376	102505	102629	102737	102830	102909	102977	103038	103085	103117	103123	103100	103050	102986	
	57.5	101473	101566	101671	101777	101873	101960	102043	102129	102226	102336	102460	102592	102723	102841	102934	102995	103021	103022	103005	102990	102986	
	60	101280	101374	101492	101618	101737	101843	101935	102021	102110	102213	102331	102459	102584	102692	102769	102811	102820	102814	102808	102821	102860	
Jan	2014																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102586	102652	102725	102776	102778	102743	102717	102740	102803	102848	102826	102750	102692	102703	102769	102823	102815	102747	102670	102624	102605	
	42.5	102588	102685	102799	102888	102930	102933	102925	102926	102933	102925	102898	102878	102896	102960	103022	103025	102948	102825	102713	102650	102625	
	45	102661	102760	102873	102973	103043	103089	103123	103147	103155	103141	103118	103109	103129	103160	103164	103106	102991	102855	102747	102682	102642	
	47.5	102763	102838	102909	102970	103031	103106	103195	103282	103342	103362	103342	103300	103251	103198	103127	103031	102923	102821	102739	102670	102599	
	50	102750	102794	102818	102841	102886	102975	103102	103239	103346	103392	103365	103284	103175	103062	102959	102873	102805	102748	102693	102623	102527	
	52.5	102535	102565	102579	102598	102648	102739	102865	102997	103097	103138	103109	103030	102930	102839	102771	102731	102709	102686	102650	102590	102509	
	55	102198	102228	102261	102304	102364	102444	102533	102616	102673	102695	102686	102659	102635	102622	102626	102635	102639	102630	102606	102574	102548	
	57.5	101912	101935	101978	102030	102088	102143	102190	102224	102250	102273	102302	102344	102399	102460	102513	102543	102546	102530	102511	102511	102544	
	60	101770	101773	101798	101834	101874	101908	101936	101960	101991	102037	102104	102190	102280	102361	102412	102426	102407	102374	102356	102376	102445	
Jan	2015																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102470	102554	102656	102733	102745	102693	102629	102619	102685	102785	102853	102858	102836	102844	102900	102968	102996	102964	102892	102816	102745	
	42.5	102489	102591	102724	102846	102914	102915	102874	102833	102826	102853	102898	102949	103006	103070	103127	103147	103113	103037	102947	102868	102801	
	45	102559	102652	102777	102907	103019	103089	103118	103120	103113	103115	103132	103167	103210	103248	103256	103222	103152	103065	102981	102910	102840	
	47.5	102670	102726	102791	102868	102958	103057	103155	103238	103298	103334	103349	103348	103331	103298	103247	103182	103112	103043	102976	102902	102807	
	50	102677	102704	102717	102738	102791	102886	103017	103157	103278	103355	103377	103350	103287	103209	103134	103074	103029	102990	102935	102847	102726	
	52.5	102445	102475	102490	102511	102558	102646	102770	102909	103030	103108	103129	103100	103043	102982	102938	102917	102910	102896	102854	102772	102659	
	55	102005	102053	102100	102153	102218	102301	102395	102488	102567	102619	102640	102642	102637	102640	102657	102686	102711	102718	102695	102646	102587	
	57.5	101540	101585	101647	101718	101792	101865	101931	101988	102038	102080	102120	102168	102222	102285	102347	102400	102433	102442	102436	102428	102433	
	60	101197	101224	101275	101340	101412	101483	101549	101610	101671	101736	101808	101888	101972	102049	102107	102140	102148	102140	102133	102148	102196	
Jan	2016																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102318	102435	102567	102699	102796	102844	102861	102880	102927	102990	103050	103118	103220	103370	103523	103601	103552	103396	103204	103038	102907	
	42.5	102312	102462	102634	102807	102955	103067	103141	103193	103239	103298	103385	103518	103696	103881	104007	104007	103872	103651	103420	103229	103080	
	45	102378	102526	102690	102860	103033	103207	103377	103536	103676	103804	103928	104057	104184	104273	104280	104180	103989	103760	103545	103364	103201	
	47.5	102569	102693	102815	102940	103088	103282	103520	103786	104043	104255	104403	104479	104485	104420	104288	104103	103891	103682	103490	103305	103110	
	50	102825	102935	103021	103099	103204	103374	103620	103918	104220	104465	104610	104636	104557	104397	104195	103977	103764	103562	103358	103140	102899	
	52.5	103032	103153	103238	103303	103382	103508	103699	103941	104192	104400	104523	104540	104465	104323	104147	103960	103766	103563	103338	103087	102827	
	55	103136	103282	103395	103482	103555	103641	103754	103893	104039	104170	104258	104292	104273	104209	104112	103986	103827	103634	103412	103174	102942	
	57.5	103179	103343	103487	103602	103687	103753	103808	103861	103914	103966	104009	104039	104048	104030	103979	103885	103747	103573	103375	103179	103010	
	60	103192	103361	103520	103657	103763	103836	103880	103904	103912	103913	103909	103899	103875	103830	103751	103634	103481	103305	103128	102972	102851	
Jan	2017																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102530	102680	102868	103007	103028	102947	102862	102864	102963	103078	103114	103057	102976	102951	102997	103056	103065	103014	102941	102883	102830	
	42.5	102563	102723	102916	103076	103149	103138	103097	103088	103127	103185	103225	103244	103266	103310	103357	103360	103299	103189	103073	102975	102891	
	45	102632	102753	102894	103026	103127	103195	103247	103300	103357	103405	103444	103482	103526	103571	103594	103565	103478	103350	103214	103081	102949	
	47.5	102712	102784	102852	102926	103018	103137	103278	103424	103545	103624	103658	103662	103657	103647	103628	103585	103513	103408	103275	103116	102933	
	50	102676	102728	102757	102792	102867	103000	103180	103376	103543	103645	103675	103650	103598	103545	103505	103473	103435	103367	103254	103086	102872	
	52.5	102428	102490	102530	102574	102646	102766	102928	103107	103263	103365	103407	103398	103368	103342	103333	103338	103334	103298	103208	103057	102862	
	55	102037	102110	102181	102251	102332	102434	102551	102677	102793	102888	102957	103008	103053	103100	103150	103194	103214	103193	103124	103013	102880	
	57.5	101675	101743	101827	101917	102008	102098	102188	102276	102367	102461	102557	102660	102762	102858	102937	102984	102994	102967	102911	102846	102785	
	60	101447	101503	101584	101679	101780	101879	101973	102065	102160	102259	102366	102475	102574	102651	102696	102702	102672	102622	102568	102533	102527	
Jan	2018																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102278	102344	102472	102619	102731	102781	102792	102802	102837	102886	102930	102969	103028	103114	103201	103236	103189	103079	102952	102836	102736	
	42.5	102499	102613	102790	102987	103151	103256	103303	103326	103348	103384	103432	103487	103546	103590	103597	103543	103430	103277	103118	102967	102830	
	45	102897	103033	103203	103380	103532	103640	103709	103754	103793	103834	103875	103905	103909	103879	103805	103691	103547	103386	103218	103047	102876	
	47.5	103362	103475	103584	103680	103762	103840	103922	104011	104101	104171	104201	104177	104094	103966	103812	103649	103489	103327	103153	102957	102747	
	50	103664	103737	103783	103809	103835	103888	103981	104105	104234	104326	104347	104278	104136	103944	103741	103548	103373	103198	103003	102780	102543	
	52.5	103665	103719	103747	103757	103772	103816	103901	104013	104129	104208	104220	104153	104019	103845	103663	103485	103315	103135	102932	102710	102489	
	55	103434	103489	103530	103559	103584	103615	103662	103720	103775	103815	103820	103788	103718	103625	103515	103393	103257	103101	102928	102755	102598	
	57.5	103147	103200	103248	103288	103313	103328	103334	103336	103337	103338	103339	103335	103321	103292	103242	103165	103063	102942	102820	102714	102639	
	60	102910	102946	102984	103021	103044	103053	103052	103039	103026	103018	103013	103012	103004	102978	102926	102845	102744	102636	102544	102482	102463	
Jan	2019																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102323	102576	102804	102947	102984	102952	102925	102962	103067	103180	103237	103222	103194	103218	103296	103365	103357	103259	103118	102988	102882	
	42.5	102241	102475	102721	102924	103058	103128	103172	103222	103285	103347	103390	103420	103461	103523	103585	103596	103527	103381	103203	103034	102889	
	45	102326	102493	102683	102872	103047	103205	103351	103483	103591	103665	103703	103714	103717	103713	103690	103627	103515	103361	103186	103008	102841	
	47.5	102560	102660	102760	102873	103012	103193	103406	103631	103824	103949	103990	103950	103855	103733	103604	103477	103348	103212	103059	102887	102701	
	50	102747	102819	102866	102914	102996	103145	103358	103605	103832	103979	104016	103940	103783	103598	103421	103278	103164	103056	102927	102762	102566	
	52.5	102686	102771	102822	102862	102918	103022	103180	103369	103544	103659	103682	103615	103487	103342	103214	103121	103052	102977	102872	102724	102549	
	55	102377	102470	102548	102611	102673	102748	102841	102944	103037	103100	103120	103100	103058	103016	102987	102970	102950	102908	102833	102724	102603	
	57.5	101994	102072	102152	102227	102296	102360	102417	102469	102513	102550	102580	102609	102639	102675	102710	102733	102735	102708	102658	102597	102546	92111.3617
	60	101691	101738	101798	101864	101930	101992	102048	102096	102139	102180												
Jan	2020																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102529	102652	102775	102833	102797	102687	102582	102558	102632	102747	102822	102817	102772	102762	102826	102934	103016	103019	102943	102830	102717	
	42.5	102491	102622	102768	102881	102929	102915	102870	102834	102830	102848	102874	102902	102949	103028	103133	103225	103263	103224	103120	102991	102864	
	45	102478	102585	102713	102838	102951	103041	103105	103143	103155	103152	103147	103160	103202	103267	103334	103375	103367	103303	103196	103064	102932	
	47.5	102443	102531	102616	102709	102825	102970	103129	103273	103375	103424	103426	103401	103370	103347	103330	103310	103275	103217	103130	103018	102888	
	50	102274	102368	102437	102503	102601	102754	102953	103164	103344	103450	103473	103428	103342	103252	103180	103136	103110	103083	103033	102946	102828	
	52.5	101922	102037	102127	102205	102301	102444	102631	102839	103025	103151	103195	103170	103102	103032	102984	102972	102981	102987	102965	102899	102799	
	55	101468	101583	101692	101793	101902	102029	102180	102340	102488	102600	102666	102694	102700	102710	102734	102773	102813	102830	102810	102753	102673	
	57.5	101044	101129	101223	101327	101435	101547	101665	101783	101893	101993	102079	102154	102228	102305	102378	102438	102474	102476	102445	102395	102343	
	60	100714	100759	100828	100913	101012	101115	101221	101325	101426	101525	101618	101712	101802	101884	101949	101988	101999	101985	101956	101931	101929	
